sales_id,date,product_category,quantity,price,previous_sales,promotion,discount,customers,season,sales
SALE00903,2023-10-25,Electronics,38,239.75,5174.82,Yes,0.18,33,Fall,12295.74
SALE00904,2023-10-26,Apparel,49,53.47,2876.99,No,0.0,33,Fall,2874.44
SALE00905,2023-10-26,Grocery,21,17.59,710.81,No,0.0,13,Fall,417.83
SALE00906,2023-10-26,Electronics,5,194.74,12295.74,Yes,0.11,5,Fall,1103.93
SALE00907,2023-10-27,Sports,28,60.63,2460.65,No,0.0,28,Fall,1648.2
SALE00908,2023-10-27,Grocery,53,14.05,417.83,No,0.0,,Fall,786.83
SALE00909,2023-10-28,Home & Garden,66,57.9,3203.06,No,0.0,70,Fall,4778.04
SALE00910,2023-10-28,Sports,26,50.48,1648.2,No,0.0,28,Fall,1551.87
SALE00911,2023-10-29,Beauty,39,35.46,1195.37,No,0.0,38,Fall,1772.65
SALE00912,2023-10-29,Apparel,29,51.63,2874.44,No,0.0,18,Fall,1997.77
SALE00913,2023-10-30,Grocery,46,14.3,786.83,Yes,0.2,46,Fall,904.9
SALE00914,2023-10-30,Electronics,25,227.96,1103.93,No,0.0,24,Fall,5468.73
SALE00915,2023-10-30,Sports,43,58.88,1551.87,No,0.0,28,Fall,2454.11
SALE00916,2023-10-30,Home & Garden,59,63.86,4778.04,No,0.0,57,Fall,3846.85
SALE00917,2023-10-31,Electronics,42,258.89,5468.73,No,0.0,32,Fall,12741.76
SALE00918,2023-10-31,Apparel,60,51.3,1997.77,No,0.0,55,Fall,3361.86
SALE00919,2023-10-31,Sports,54,53.13,2454.11,No,0.0,55,Fall,3142.09
SALE00920,2023-11-01,Apparel,47,52.81,3361.86,No,0.0,33,Fall,2796.81
SALE00921,2023-11-01,Sports,64,56.47,3142.09,No,0.0,65,Fall,4197.29
SALE00922,2023-11-01,Home & Garden,35,59.01,3846.85,Yes,0.2,24,Fall,2708.1
SALE00923,2023-11-01,Electronics,27,238.15,12741.76,Yes,0.18,23,Fall,8966.02
SALE00924,2023-11-02,Beauty,50,31.95,1772.65,No,0.0,42,Fall,1605.64
SALE00925,2023-11-02,Apparel,82,41.69,2796.81,No,0.0,70,Fall,3499.4
SALE00926,2023-11-02,Electronics,73,220.29,8966.02,Yes,0.2,68,Fall,21608.69
SALE00927,2023-11-02,Sports,16,64.48,4197.29,No,0.0,11,Fall,1184.96
SALE00928,2023-11-03,Apparel,25,46.81,3499.4,No,0.0,27,Fall,1373.36
SALE00929,2023-11-03,Grocery,59,12.86,904.9,Yes,0.1,64,Fall,915.98
SALE00930,2023-11-03,Home & Garden,50,57.75,2708.1,No,0.0,32,Fall,2790.58
SALE00931,2023-11-04,Sports,59,57.48,1184.96,Yes,0.27,51,Fall,5867.02
SALE00932,2023-11-04,Home & Garden,21,59.08,2790.58,No,0.0,,Fall,1435.29
SALE00933,2023-11-05,Sports,40,,5867.02,No,0.0,37,Fall,2720.67
SALE00934,2023-11-05,Home & Garden,26,75.82,1435.29,No,0.0,21,Fall,2598.16
SALE00935,2023-11-05,Electronics,49,231.5,21608.69,No,0.0,29,Fall,14015.61
SALE00936,2023-11-06,Sports,50,63.06,2720.67,No,0.0,48,Fall,3135.47
SALE00937,2023-11-06,Grocery,15,16.5,915.98,No,0.0,12,Fall,254.96
SALE00938,2023-11-07,Grocery,9,13.81,254.96,No,0.0,5,Fall,135.32
SALE00939,2023-11-07,Beauty,23,26.11,1605.64,No,0.0,23,Fall,677.1
SALE00940,2023-11-08,Apparel,65,48.25,1373.36,No,0.0,53,Fall,3479.73
SALE00941,2023-11-08,Beauty,18,32.75,677.1,No,0.0,18,Fall,603.72
SALE00942,2023-11-08,Electronics,48,258.36,14015.61,No,0.0,39,Fall,14070.29
SALE00943,2023-11-09,Electronics,36,211.45,14070.29,No,0.0,34,Fall,8673.04
SALE00944,2023-11-09,Apparel,42,49.07,3479.73,No,0.0,26,Fall,2044.32
SALE00945,2023-11-10,Electronics,47,206.52,8673.04,No,0.0,41,Fall,10543.73
SALE00946,2023-11-10,Grocery,46,13.39,135.32,Yes,0.12,34,Fall,707.54
SALE00947,2023-11-10,Beauty,43,29.59,603.72,No,0.0,42,Fall,1296.53
SALE00948,2023-11-10,Apparel,29,45.16,2044.32,No,0.0,29,Fall,1282.71
SALE00949,2023-11-11,Sports,14,47.48,3135.47,No,0.0,9,Fall,845.62
SALE00950,2023-11-11,Electronics,33,227.5,10543.73,No,0.0,24,Fall,9438.1
SALE00951,2023-11-11,Grocery,17,13.78,707.54,No,0.0,12,Fall,301.42
SALE00952,2023-11-11,Apparel,31,52.55,1282.71,No,0.0,26,Fall,2202.58
SALE00953,2023-11-12,Electronics,41,241.89,9438.1,No,0.0,27,Fall,12665.98
SALE00954,2023-11-12,Home & Garden,36,75.26,2598.16,Yes,0.23,31,Fall,4220.11
SALE00955,2023-11-13,Grocery,22,13.8,301.42,No,0.0,20,Fall,355.35
SALE00956,2023-11-13,Beauty,46,26.11,1296.53,No,0.0,36,Fall,1289.45
SALE00957,2023-11-13,Sports,46,62.11,845.62,Yes,0.24,36,Fall,3911.84
SALE00958,2023-11-13,Apparel,39,49.13,2202.58,No,0.0,33,Fall,2058.95
SALE00959,2023-11-14,Home & Garden,44,76.93,4220.11,Yes,0.11,34,Fall,4162.73
SALE00960,2023-11-14,Apparel,44,40.6,2058.95,No,0.0,40,Fall,1822.2
SALE00961,2023-11-15,Home & Garden,38,72.8,4162.73,No,0.0,39,Fall,2974.31
SALE00962,2023-11-15,Beauty,30,35.21,1289.45,No,0.0,31,Fall,1042.53
SALE00963,2023-11-16,Electronics,32,240.58,12665.98,Yes,0.17,32,Fall,11503.36
SALE00964,2023-11-16,Grocery,1,13.31,355.35,Yes,0.12,5,Fall,17.7
SALE00965,2023-11-16,Sports,70,58.63,3911.84,No,0.0,49,Fall,4079.0
SALE00966,2023-11-16,Home & Garden,19,75.35,2974.31,Yes,0.29,17,Fall,2141.72
SALE00967,2023-11-17,Grocery,40,17.75,17.7,Yes,0.25,28,Fall,1116.92
SALE00968,2023-11-17,Electronics,41,192.73,11503.36,No,0.0,32,Fall,9177.07
SALE00969,2023-11-17,Sports,38,64.93,4079.0,No,0.0,28,Fall,2672.26
SALE00970,2023-11-18,Beauty,51,28.59,1042.53,No,0.0,52,Fall,1832.47
SALE00971,2023-11-18,Electronics,16,261.23,9177.07,Yes,0.1,9,Fall,6302.0
SALE00972,2023-11-18,Grocery,21,15.57,1116.92,Yes,0.22,18,Fall,562.35
SALE00973,2023-11-18,Sports,53,49.3,2672.26,No,0.0,55,Fall,3123.5
SALE00974,2023-11-19,Home & Garden,20,77.24,2141.72,Yes,0.09,12,Fall,2011.69
SALE00975,2023-11-19,Sports,59,48.44,3123.5,No,0.0,40,Fall,3551.36
SALE00976,2023-11-20,Grocery,46,16.19,562.35,Yes,0.24,38,Fall,1108.17
SALE00977,2023-11-20,Electronics,30,200.71,6302.0,Yes,0.22,25,Fall,8718.31
SALE00978,2023-11-21,Sports,26,55.6,3551.36,No,0.0,18,Fall,1554.35
SALE00979,2023-11-21,Apparel,30,52.03,1822.2,No,0.0,30,Fall,1616.79
SALE00980,2023-11-22,Apparel,39,50.88,1616.79,Yes,0.22,40,Fall,2902.42
SALE00981,2023-11-22,Beauty,37,30.01,1832.47,No,0.0,38,Fall,1234.98
SALE00982,2023-11-23,Apparel,31,46.91,2902.42,No,0.0,21,Fall,1502.71
SALE00983,2023-11-23,Electronics,56,189.7,8718.31,No,0.0,52,Fall,11199.35
SALE00984,2023-11-23,Home & Garden,48,61.0,2011.69,Yes,0.2,32,Fall,3986.83
SALE00985,2023-11-23,Beauty,15,35.2,1234.98,No,0.0,16,Fall,587.08
SALE00986,2023-11-24,Electronics,14,252.33,11199.35,Yes,0.16,9,Fall,4801.26
SALE00987,2023-11-24,Home & Garden,47,62.06,3986.83,Yes,0.12,36,Fall,3768.17
SALE00988,2023-11-25,Home & Garden,24,65.75,3768.17,No,0.0,15,Fall,2079.72
SALE00989,2023-11-25,Grocery,50,17.78,1108.17,No,0.0,38,Fall,1099.51
SALE00990,2023-11-25,Beauty,54,28.24,587.08,Yes,0.26,55,Fall,2412.84
SALE00991,2023-11-25,Apparel,38,53.32,1502.71,No,0.0,40,Fall,2570.24
SALE00992,2023-11-26,Home & Garden,19,59.45,2079.72,Yes,0.28,18,Fall,2031.99
SALE00993,2023-11-26,Electronics,50,191.73,4801.26,No,0.0,42,Fall,11760.46
SALE00994,2023-11-26,Beauty,38,33.97,2412.84,No,0.0,24,Fall,1725.7
SALE00995,2023-11-27,Electronics,29,200.79,11760.46,No,0.0,20,Fall,6453.15
SALE00996,2023-11-27,Sports,44,50.46,1554.35,No,0.0,30,Fall,2543.34
SALE00997,2023-11-27,Home & Garden,33,59.81,2031.99,Yes,0.26,34,Fall,3191.95
SALE00998,2023-11-28,Sports,23,50.63,2543.34,No,0.0,19,Fall,1362.45
SALE00999,2023-11-28,Apparel,34,41.46,2570.24,Yes,0.12,26,Fall,1735.55
SALE01000,2023-11-28,Home & Garden,59,63.26,3191.95,No,0.0,61,Fall,3870.8
SALE01001,2023-11-29,Electronics,35,,6453.15,No,0.0,22,Fall,9078.79
SALE01002,2023-11-29,Grocery,43,14.44,1099.51,No,0.0,44,Fall,683.19
SALE01003,2023-11-29,Sports,14,53.3,1362.45,Yes,0.26,,Fall,1170.73
SALE01004,2023-11-29,Apparel,25,42.03,1735.55,Yes,0.25,23,Fall,1658.88
SALE01005,2023-11-30,Sports,73,65.17,1170.73,No,0.0,45,Fall,5344.51
SALE01006,2023-11-30,Home & Garden,1,58.31,3870.8,No,0.0,5,Fall,57.17
SALE01007,2023-11-30,Grocery,34,13.13,683.19,No,0.0,33,Fall,521.8
SALE01008,2023-12-01,Grocery,43,14.02,521.8,Yes,0.12,35,Winter,790.42
SALE01009,2023-12-01,Sports,51,62.77,5344.51,No,0.0,53,Winter,3908.84
SALE01010,2023-12-01,Electronics,46,258.21,9078.79,Yes,0.11,,Winter,17961.37
SALE01011,2023-12-01,Home & Garden,47,58.42,57.17,Yes,0.19,31,Winter,4187.64
SALE01012,2023-12-02,Apparel,76,53.17,1658.88,No,0.0,64,Winter,5854.17
SALE01013,2023-12-02,Beauty,36,32.4,1725.7,No,0.0,31,Winter,1574.51
SALE01014,2023-12-02,Sports,55,58.78,3908.84,Yes,0.22,53,Winter,6077.92
SALE01015,2023-12-02,Grocery,56,13.5,790.42,Yes,0.08,49,Winter,1111.01
SALE01016,2023-12-03,Grocery,49,14.73,1111.01,No,0.0,47,Winter,902.05
SALE01017,2023-12-03,Electronics,24,215.13,17961.37,No,0.0,24,Winter,7772.7
SALE01018,2023-12-03,Home & Garden,49,74.09,4187.64,No,0.0,30,Winter,4787.63
SALE01019,2023-12-03,Apparel,38,45.61,5854.17,No,0.0,31,Winter,2475.73
SALE01020,2023-12-04,Apparel,14,53.93,2475.73,Yes,0.3,12,Winter,1327.07
SALE01021,2023-12-04,Home & Garden,23,56.73,4787.63,No,0.0,17,Winter,1438.8
SALE01022,2023-12-05,Home & Garden,28,74.63,1438.8,No,0.0,17,Winter,2320.37
SALE01023,2023-12-05,Apparel,47,49.65,1327.07,Yes,0.19,33,Winter,3397.81
SALE01024,2023-12-05,Sports,42,50.92,6077.92,No,0.0,37,Winter,2676.52
SALE01025,2023-12-05,Electronics,34,211.99,7772.7,Yes,0.16,35,Winter,11359.72
SALE01026,2023-12-06,Electronics,59,252.59,11359.72,No,0.0,60,Winter,19433.65
SALE01027,2023-12-06,Grocery,41,17.82,902.05,No,0.0,31,Winter,822.32
SALE01028,2023-12-06,Sports,14,52.63,2676.52,Yes,0.29,14,Winter,1206.66
SALE01029,2023-12-06,Apparel,34,41.61,3397.81,Yes,0.24,34,Winter,2252.66
SALE01030,2023-12-07,Electronics,47,206.33,19433.65,No,0.0,48,Winter,10765.95
SALE01031,2023-12-07,Home & Garden,53,73.13,2320.37,Yes,0.12,46,Winter,5057.17
SALE01032,2023-12-07,Grocery,40,17.65,822.32,No,0.0,26,Winter,884.24
SALE01033,2023-12-08,Beauty,55,31.07,1574.51,No,0.0,54,Winter,1939.31
SALE01034,2023-12-08,Home & Garden,33,68.38,5057.17,No,0.0,29,Winter,2462.76
SALE01035,2023-12-09,Electronics,15,211.04,10765.95,Yes,0.21,13,Winter,5361.88
SALE01036,2023-12-09,Beauty,56,30.05,1939.31,No,0.0,41,Winter,2196.51
SALE01037,2023-12-09,Apparel,27,45.2,2252.66,No,0.0,22,Winter,1703.34
SALE01038,2023-12-10,Apparel,52,52.49,1703.34,Yes,0.15,52,Winter,4843.89
SALE01039,2023-12-10,Electronics,34,191.91,5361.88,Yes,0.27,30,Winter,13792.17
SALE01040,2023-12-10,Beauty,41,34.73,2196.51,Yes,0.3,40,Winter,2970.18
SALE01041,2023-12-11,Apparel,53,41.96,4843.89,No,0.0,32,Winter,2568.51
SALE01042,2023-12-11,Electronics,50,208.6,13792.17,No,0.0,53,Winter,12513.63
SALE01043,2023-12-12,Home & Garden,27,77.07,2462.76,No,0.0,19,Winter,2545.44
SALE01044,2023-12-12,Beauty,44,32.98,2970.18,Yes,0.14,47,Winter,2112.91
SALE01045,2023-12-12,Sports,46,60.0,1206.66,No,0.0,34,Winter,3010.56
SALE01046,2023-12-12,Grocery,50,13.87,884.24,No,0.0,33,Winter,765.1
SALE01047,2023-12-13,Home & Garden,21,74.05,2545.44,No,0.0,14,Winter,1845.15
SALE01048,2023-12-13,Electronics,59,237.15,12513.63,No,0.0,61,Winter,16524.42
SALE01049,2023-12-14,Electronics,46,255.81,16524.42,Yes,0.15,35,Winter,16233.05
SALE01050,2023-12-14,Apparel,55,44.02,2568.51,Yes,0.17,58,Winter,3684.27
SALE01051,2023-12-14,Sports,48,57.28,3010.56,No,0.0,32,Winter,3270.69
SALE01052,2023-12-14,Home & Garden,44,69.84,1845.15,Yes,0.19,35,Winter,4824.19
SALE01053,2023-12-15,Home & Garden,58,62.53,4824.19,No,0.0,59,Winter,4579.99
SALE01054,2023-12-15,Grocery,16,13.18,765.1,No,0.0,16,Winter,232.45
SALE01055,2023-12-15,Beauty,32,33.28,2112.91,No,0.0,33,Winter,1288.15
SALE01056,2023-12-16,Beauty,21,30.46,1288.15,Yes,0.08,18,Winter,909.41
SALE01057,2023-12-16,Grocery,60,13.66,232.45,Yes,0.19,36,Winter,1390.55
SALE01058,2023-12-16,Home & Garden,29,56.02,4579.99,No,0.0,30,Winter,2132.75
SALE01059,2023-12-17,Apparel,35,47.04,3684.27,No,0.0,29,Winter,2271.49
SALE01060,2023-12-17,Grocery,52,13.64,1390.55,No,0.0,52,Winter,986.1
SALE01061,2023-12-17,Sports,49,63.85,3270.69,No,0.0,41,Winter,4355.72
SALE01062,2023-12-17,Electronics,30,248.4,16233.05,No,0.0,25,Winter,11183.29
SALE01063,2023-12-18,Home & Garden,59,64.53,2132.75,No,0.0,50,Winter,4747.72
SALE01064,2023-12-18,Electronics,31,251.9,11183.29,No,0.0,30,Winter,10016.81
SALE01065,2023-12-19,Home & Garden,50,66.6,4747.72,No,0.0,34,Winter,4165.79
SALE01066,2023-12-19,Electronics,37,244.68,10016.81,Yes,0.28,23,Winter,14795.38
SALE01067,2023-12-19,Sports,33,65.26,4355.72,No,0.0,32,Winter,2826.19
SALE01068,2023-12-20,Apparel,52,53.65,2271.49,No,0.0,55,Winter,3293.47
SALE01069,2023-12-20,Beauty,43,34.4,909.41,No,0.0,39,Winter,1708.75
SALE01070,2023-12-20,Electronics,28,257.08,14795.38,No,0.0,25,Winter,8238.76
SALE01071,2023-12-21,Grocery,11,16.96,986.1,No,0.0,10,Winter,211.42
SALE01072,2023-12-21,Beauty,48,33.49,1708.75,Yes,0.3,48,Winter,2746.52
SALE01073,2023-12-21,Electronics,44,194.04,8238.76,No,0.0,44,Winter,10123.18
SALE01074,2023-12-21,Apparel,47,39.75,3293.47,Yes,0.3,36,Winter,3534.66
SALE01075,2023-12-22,Electronics,44,188.56,10123.18,Yes,0.13,33,Winter,13026.54
SALE01076,2023-12-22,Sports,54,57.78,2826.19,No,0.0,49,Winter,3654.47
SALE01077,2023-12-22,Grocery,24,14.23,211.42,No,0.0,19,Winter,413.65
SALE01078,2023-12-22,Beauty,18,26.81,2746.52,Yes,0.28,11,Winter,808.76
SALE01079,2023-12-23,Grocery,36,13.68,413.65,No,0.0,38,Winter,651.49
SALE01080,2023-12-23,Apparel,46,43.02,3534.66,No,0.0,47,Winter,2901.57
SALE01081,2023-12-24,Electronics,50,234.99,13026.54,No,0.0,37,Winter,15318.68
SALE01082,2023-12-24,Beauty,52,32.05,808.76,No,0.0,32,Winter,2250.08
SALE01083,2023-12-24,Sports,39,60.52,3654.47,Yes,0.13,30,Winter,4017.34
SALE01084,2023-12-25,Grocery,50,15.53,651.49,No,0.0,46,Winter,875.35
SALE01085,2023-12-25,Beauty,50,31.08,2250.08,Yes,0.07,49,Winter,2228.57
SALE01086,2023-12-25,Home & Garden,37,73.79,4165.79,No,0.0,33,Winter,3381.26
SALE01087,2023-12-26,Home & Garden,68,62.22,3381.26,Yes,0.21,42,Winter,6690.16
SALE01088,2023-12-26,Electronics,27,247.52,15318.68,Yes,0.18,22,Winter,9628.76
SALE01089,2023-12-26,Apparel,18,40.49,2901.57,Yes,0.24,18,Winter,1189.48
SALE01090,2023-12-26,Sports,62,51.72,4017.34,Yes,0.07,45,Winter,3975.56
SALE01091,2023-12-27,Grocery,38,16.12,875.35,No,0.0,33,Winter,778.04
SALE01092,2023-12-27,Electronics,50,244.98,9628.76,No,0.0,42,Winter,13745.19
SALE01093,2023-12-27,Apparel,49,45.15,1189.48,No,0.0,50,Winter,2722.76
SALE01094,2023-12-27,Sports,24,62.98,3975.56,No,0.0,25,Winter,1932.98
SALE01095,2023-12-28,Apparel,31,40.11,2722.76,No,0.0,30,Winter,1522.57
SALE01096,2023-12-28,Grocery,41,13.15,778.04,No,0.0,33,Winter,632.92
SALE01097,2023-12-29,Apparel,42,48.61,1522.57,No,0.0,37,Winter,2444.98
SALE01098,2023-12-29,Electronics,61,248.52,13745.19,No,0.0,36,Winter,16909.76
SALE01099,2023-12-29,Home & Garden,25,63.19,6690.16,Yes,0.09,,Winter,2029.36
SALE01100,2023-12-30,Grocery,50,13.91,632.92,Yes,0.08,41,Winter,1020.48
SALE01101,2023-12-30,Home & Garden,64,57.67,2029.36,No,0.0,56,Winter,5191.95
SALE01102,2023-12-30,Beauty,20,29.04,2228.57,No,0.0,13,Winter,841.5
SALE01103,2023-12-30,Sports,46,59.9,1932.98,Yes,0.08,41,Winter,4403.71
SALE01104,2023-12-31,Electronics,37,253.97,16909.76,Yes,0.21,36,Winter,16280.12
SALE01105,2023-12-31,Home & Garden,28,62.68,5191.95,No,0.0,21,Winter,2567.33
SALE01106,2024-01-01,Sports,48,52.81,4403.71,Yes,0.16,37,Winter,3597.42
SALE01107,2024-01-01,Home & Garden,38,68.31,2567.33,No,0.0,37,Winter,3356.73
SALE01108,2024-01-01,Apparel,38,40.98,2444.98,Yes,0.05,22,Winter,2109.16
SALE01109,2024-01-02,Beauty,54,30.57,841.5,No,0.0,47,Winter,2148.56
SALE01110,2024-01-02,Home & Garden,65,72.78,3356.73,Yes,0.07,68,Winter,6710.18
SALE01111,2024-01-02,Electronics,42,263.53,16280.12,No,0.0,40,Winter,13436.53
SALE01112,2024-01-02,Grocery,20,17.72,1020.48,Yes,0.08,14,Winter,473.54
SALE01113,2024-01-03,Electronics,48,230.12,13436.53,No,0.0,33,Winter,14484.97
SALE01114,2024-01-03,Grocery,18,14.52,473.54,No,0.0,15,Winter,343.95
SALE01115,2024-01-03,Home & Garden,34,75.28,6710.18,No,0.0,36,Winter,2820.19
SALE01116,2024-01-03,Apparel,23,45.71,2109.16,No,0.0,17,Winter,1327.2
SALE01117,2024-01-04,Electronics,65,259.04,14484.97,No,0.0,41,Winter,20628.48
SALE01118,2024-01-04,Grocery,56,16.89,343.95,No,0.0,55,Winter,1155.54
SALE01119,2024-01-04,Beauty,55,30.25,2148.56,Yes,0.22,56,Winter,2511.67
SALE01120,2024-01-05,Electronics,53,233.14,20628.48,No,0.0,36,Winter,15981.88
SALE01121,2024-01-05,Sports,28,61.81,3597.42,No,0.0,25,Winter,1901.77
SALE01122,2024-01-06,Home & Garden,48,60.0,2820.19,No,0.0,50,Winter,4176.02
SALE01123,2024-01-06,Grocery,46,17.13,1155.54,No,0.0,29,Winter,1148.78
SALE01124,2024-01-06,Apparel,47,50.75,1327.2,Yes,0.07,39,Winter,4065.2
SALE01125,2024-01-06,Beauty,29,,2511.67,Yes,0.22,22,Winter,1618.87
SALE01126,2024-01-07,Grocery,58,16.11,1148.78,No,0.0,38,Winter,1339.46
SALE01127,2024-01-07,Beauty,47,28.03,1618.87,No,0.0,50,Winter,1693.11
SALE01128,2024-01-07,Sports,27,62.35,1901.77,No,0.0,25,Winter,2214.07
SALE01129,2024-01-08,Beauty,18,28.69,1693.11,No,0.0,14,Winter,633.23
SALE01130,2024-01-08,Grocery,52,16.6,1339.46,No,0.0,38,Winter,1042.38
SALE01131,2024-01-08,Sports,42,65.18,2214.07,No,0.0,42,Winter,3546.19
SALE01132,2024-01-09,Electronics,69,194.87,15981.88,No,0.0,57,Winter,15268.53
SALE01133,2024-01-09,Home & Garden,9,60.49,4176.02,Yes,0.2,8,Winter,798.88
SALE01134,2024-01-09,Beauty,17,33.6,633.23,No,0.0,11,Winter,656.57
SALE01135,2024-01-10,Beauty,29,31.59,656.57,Yes,0.09,29,Winter,1180.08
SALE01136,2024-01-10,Sports,48,59.89,3546.19,Yes,0.19,44,Winter,4411.13
SALE01137,2024-01-11,Apparel,26,38.8,4065.2,No,0.0,17,Winter,1303.64
SALE01138,2024-01-11,Beauty,42,27.51,1180.08,No,0.0,42,Winter,1443.43
SALE01139,2024-01-11,Home & Garden,35,59.39,798.88,Yes,0.16,24,Winter,3385.76
SALE01140,2024-01-11,Electronics,44,237.23,15268.53,No,0.0,31,Winter,12992.2
SALE01141,2024-01-12,Beauty,50,31.48,1443.43,No,0.0,53,Winter,1942.15
SALE01142,2024-01-12,Apparel,18,,1303.64,No,0.0,17,Winter,1104.92
SALE01143,2024-01-12,Grocery,72,17.59,1042.38,No,0.0,54,Winter,1419.73
SALE01144,2024-01-12,Electronics,49,196.68,12992.2,No,0.0,38,Winter,12683.97
SALE01145,2024-01-13,Sports,51,48.43,4411.13,No,0.0,41,Winter,3216.16
SALE01146,2024-01-13,Apparel,53,39.93,1104.92,No,0.0,43,Winter,2994.49
SALE01147,2024-01-13,Electronics,21,226.0,12683.97,Yes,0.21,16,Winter,8650.21
SALE01148,2024-01-13,Home & Garden,42,67.81,3385.76,Yes,0.14,32,Winter,4534.65
SALE01149,2024-01-14,Beauty,42,26.6,1942.15,Yes,0.27,26,Winter,2343.28
SALE01150,2024-01-14,Apparel,44,45.01,2994.49,No,0.0,27,Winter,2807.27
SALE01151,2024-01-14,Electronics,44,205.18,8650.21,No,0.0,31,Winter,12278.74
SALE01152,2024-01-14,Sports,61,47.44,3216.16,No,0.0,62,Winter,4250.63
SALE01153,2024-01-15,Apparel,48,43.06,2807.27,No,0.0,38,Winter,2373.61
SALE01154,2024-01-15,Home & Garden,47,65.16,4534.65,No,0.0,30,Winter,3407.31
SALE01155,2024-01-15,Beauty,28,30.56,2343.28,No,0.0,21,Winter,1118.35
SALE01156,2024-01-15,Electronics,23,200.85,12278.74,No,0.0,22,Winter,5195.42
SALE01157,2024-01-16,Beauty,37,30.12,1118.35,No,0.0,,Winter,1476.6
SALE01158,2024-01-16,Sports,29,49.94,4250.63,No,0.0,21,Winter,1686.01
SALE01159,2024-01-17,Beauty,47,28.3,1476.6,No,0.0,37,Winter,1743.86
SALE01160,2024-01-17,Apparel,55,53.12,2373.61,No,0.0,60,Winter,3427.29
SALE01161,2024-01-17,Electronics,44,196.22,5195.42,No,0.0,35,Winter,11259.86
SALE01162,2024-01-17,Grocery,56,17.46,1419.73,No,0.0,54,Winter,1196.99
SALE01163,2024-01-18,Beauty,38,31.67,1743.86,Yes,0.13,38,Winter,1840.79
SALE01164,2024-01-18,Electronics,27,244.7,11259.86,No,0.0,24,Winter,7468.56
SALE01165,2024-01-19,Electronics,56,219.51,7468.56,No,0.0,40,Winter,15245.29
SALE01166,2024-01-19,Apparel,44,48.98,3427.29,No,0.0,44,Winter,2629.91
SALE01167,2024-01-19,Home & Garden,36,69.26,3407.31,Yes,0.23,29,Winter,4428.17
SALE01168,2024-01-19,Sports,30,54.86,1686.01,No,0.0,25,Winter,2121.05
SALE01169,2024-01-20,Apparel,36,45.75,2629.91,Yes,0.13,38,Winter,2797.89
SALE01170,2024-01-20,Sports,43,49.35,2121.05,No,0.0,40,Winter,3210.3
SALE01171,2024-01-21,Apparel,44,49.2,2797.89,No,0.0,45,Winter,2845.16
SALE01172,2024-01-21,Sports,39,52.29,3210.3,No,0.0,24,Winter,2788.18
SALE01173,2024-01-21,Electronics,72,252.7,15245.29,No,0.0,64,Winter,26768.4
SALE01174,2024-01-21,Home & Garden,51,55.55,4428.17,Yes,0.16,37,Winter,4827.83
SALE01175,2024-01-22,Beauty,13,35.33,1840.79,Yes,0.06,12,Winter,652.17
SALE01176,2024-01-22,Electronics,38,213.38,26768.4,Yes,0.14,29,Winter,11053.48
SALE01177,2024-01-22,Apparel,46,42.75,2845.16,No,0.0,45,Winter,2344.87
SALE01178,2024-01-23,Sports,24,55.76,2788.18,No,0.0,14,Winter,1678.82
SALE01179,2024-01-23,Home & Garden,34,76.31,4827.83,No,0.0,22,Winter,3476.33
SALE01180,2024-01-23,Apparel,26,50.88,2344.87,No,0.0,23,Winter,1685.45
SALE01181,2024-01-23,Grocery,53,14.13,1196.99,No,0.0,41,Winter,856.7
SALE01182,2024-01-24,Beauty,32,35.13,652.17,No,0.0,32,Winter,1368.93
SALE01183,2024-01-24,Sports,42,62.73,1678.82,No,0.0,39,Winter,3188.75
SALE01184,2024-01-24,Apparel,45,47.16,1685.45,No,0.0,45,Winter,2741.59
SALE01185,2024-01-25,Home & Garden,29,,3476.33,No,0.0,21,Winter,2728.88
SALE01186,2024-01-25,Apparel,31,41.14,2741.59,Yes,0.1,29,Winter,1736.17
SALE01187,2024-01-25,Sports,53,62.13,3188.75,No,0.0,52,Winter,4104.61
SALE01188,2024-01-26,Sports,35,55.55,4104.61,No,0.0,21,Winter,2483.23
SALE01189,2024-01-26,Apparel,44,43.98,1736.17,Yes,0.23,38,Winter,3458.5
SALE01190,2024-01-27,Sports,12,54.14,2483.23,Yes,0.24,8,Winter,1308.59
SALE01191,2024-01-27,Beauty,4,32.36,1368.93,No,0.0,5,Winter,185.55
SALE01192,2024-01-27,Electronics,46,213.08,11053.48,Yes,0.28,49,Winter,21721.06
SALE01193,2024-01-27,Home & Garden,44,55.35,2728.88,No,0.0,41,Winter,3371.29
SALE01194,2024-01-28,Home & Garden,43,64.1,3371.29,Yes,0.1,35,Winter,4638.68
SALE01195,2024-01-28,Grocery,32,14.11,856.7,No,0.0,19,Winter,627.3
SALE01196,2024-01-28,Electronics,37,226.72,21721.06,No,0.0,27,Winter,12253.8
SALE01197,2024-01-29,Electronics,15,243.46,12253.8,No,0.0,13,Winter,4205.79
SALE01198,2024-01-29,Home & Garden,23,76.67,4638.68,No,0.0,15,Winter,2317.98
SALE01199,2024-01-29,Grocery,1,15.18,627.3,No,0.0,5,Winter,19.4
SALE01200,2024-01-29,Beauty,46,26.41,185.55,No,0.0,31,Winter,1418.94
SALE01201,2024-01-30,Electronics,47,219.48,4205.79,Yes,0.22,29,Winter,18552.77
SALE01202,2024-01-30,Beauty,44,29.01,1418.94,No,0.0,29,Winter,1471.91
